Referring Domain,In Semrush Audit,In Ahrefs Live,Current Action,Link-Level Rows (new),Dead/Unreachable Links,Redirect Hosts,Brand-Owned Hop,Ahrefs Traffic,Ahrefs Positions,Ahrefs Follow Links,Ahrefs is_spam,IP,Generated Family
atw.hu,False,True,NOT_AUDITED,0,0,,False,16023,4082,0,False,88.151.96.4,
auburn-reporter.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,scienceonestop.com,False,,,0,False,,
aussieloves.com,False,True,NOT_AUDITED,0,0,,False,0,0,4,False,172.96.186.211,
australianwebdirectory.com,True,False,DISAVOW,2,0,testolabpro.com,True,,,0,False,,
australianwebdirectory.info,True,False,DISAVOW,2,0,testolabpro.com,True,,,0,False,,
australianwebdirectory.shop,True,False,DISAVOW,10,0,dtcx.com;nutropic.com;testolabpro.com,True,,,0,False,,
authentic-seoexpress-keyword-firm.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.177.212,
authentic-tier-1-partners-seoexpress.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.216.177,
authority-do-follow-and-do-follow-network.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.141.79,
authoritybacklinks.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.69.138,
authorityprodirectory.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,213.199.63.182,
autismconnect.com,False,True,NOT_AUDITED,0,0,,False,929,426,1,False,85.187.138.131,
automaned.com,True,True,REVIEW_MANUALLY,3,0,,False,0,0,0,False,192.0.78.200,
avareno.ca,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
avgms.co.za,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,4634,1281,1,False,45.60.87.28,
awarelogics.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,132.148.229.232,
awesamohealth.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,151.106.117.177,
awesomehealthclub.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
awesomesleep.in,False,True,NOT_AUDITED,0,0,,False,6019,1245,1,False,23.227.38.65,
axisholistic.rest,True,True,REVIEW_MANUALLY,3,0,nutropic.com,False,0,0,2,False,172.67.168.82,
az-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.196.120,
azbigmedia.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
azneyshamsuddin.com,False,True,NOT_AUDITED,0,0,,False,0,0,1,True,202.172.28.194,
azzablog.com,True,False,KEEP_AFFILIATE_RETAIN,4,0,nutropic.com,False,,,0,False,,
b12supplements.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,1,False,172.67.164.61,
b2w.tv,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,2130,546,2,False,199.60.103.228,
ba-bamail.com,False,True,NOT_AUDITED,0,0,,False,15137,4936,2,False,104.21.67.194,
bacchusgamma.org,True,True,KEEP_AFFILIATE_RETAIN,5,0,,False,0,0,125,False,104.18.2.50,
backlink-pro-click-through-and-link-building-depot.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.69.80,
backlink.asia,True,False,DISAVOW,1,0,,False,,,0,False,,
backlink.business,True,False,DISAVOW,1,0,,False,,,0,False,,
backlink.solutions,True,False,DISAVOW,1,0,,False,,,0,False,,
backlink.work,True,False,DISAVOW,1,0,,False,,,0,False,,
backlinkbuilders.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.201.158,SEO-vendor .shop network
backlinkengine.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.70.146,SEO-vendor .shop network
backlinker.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.147.186,SEO-vendor .shop network
backlinkhouse.com,True,False,DISAVOW,0,0,,False,,,0,False,,
backlinkinsights.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.30.203,SEO-vendor .shop network
backlinkmart.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.184.98,SEO-vendor .shop network
backlinkmasters.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.40.128,SEO-vendor .shop network
backlinkon.com,True,True,DISAVOW,0,0,,False,0,0,1,True,118.139.161.199,
backlinkorbit.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.136.134,SEO-vendor .shop network
backlinkpartners.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.189.195,SEO-vendor .shop network
backlinks-checker.com,True,False,DISAVOW,0,0,,False,,,0,False,,
backlinks.click,True,False,DISAVOW,1,0,,False,,,0,False,,
backlinks.cyou,True,True,DISAVOW,1,0,,False,0,0,0,False,118.139.183.102,
backlinks.directory,True,False,DISAVOW,1,0,,False,,,0,False,,
backlinks.sbs,True,False,DISAVOW,1,0,,False,,,0,False,,
backlinksbank.com,True,True,DISAVOW,0,0,,False,0,0,1,True,118.139.161.199,
backlinkshop.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.166.126,SEO-vendor .shop network
backlinkshop.site,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.196.223,
backlinkshouse.com,True,False,DISAVOW,0,0,,False,,,0,False,,
backlinksplace.site,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.187.14,
backlinkstree.com,True,False,DISAVOW,0,0,,False,,,0,False,,
backlinkvault.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.157.67,SEO-vendor .shop network
backlinkzeno.shop,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.167.137,SEO-vendor .shop network
badanfit.ir,True,True,KEEP_AFFILIATE_RETAIN,1,1,,False,4,11,0,False,147.93.59.166,
badankhooba.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
bagoph.pics,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,188.114.96.2,
bailoutdirectory.com,True,True,DISAVOW,1,0,,False,0,0,4,True,104.21.79.251,
bainbridgereview.com,True,False,KEEP_AFFILIATE_RETAIN,1,1,supplementman.com,False,,,0,False,,
bamboo-directory.com,True,True,DISAVOW,1,0,,False,0,0,4,False,104.21.28.165,
barsloadedcoffee.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,51,36,1,False,23.227.38.32,
base-directory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,172.67.178.200,
basicbrandsinc.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
basichealthbrands.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,250,82,2,False,23.227.38.65,
baskidunyasi.net,True,False,REVIEW_MANUALLY,45,0,,False,,,0,False,,
batizens.vn,True,False,REVIEW_MANUALLY,2,0,,False,,,0,False,,
baucemag.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,3,2,1,False,162.244.254.126,
bbb.org,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,3137761,732177,0,False,104.18.13.85,
bbcgoodfood.com,True,True,KEEP_AFFILIATE_RETAIN,5,0,nutropic.com,False,19670612,495281,2,False,151.101.189.91,
bbntimes.com,False,True,NOT_AUDITED,0,0,,False,301639,2261,1,False,172.67.70.108,
bcbloggers.com,True,True,DISAVOW,0,0,,False,0,0,3,True,172.67.165.78,
bcorporation.net,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
bcr.org,True,True,KEEP_AFFILIATE_RETAIN,1,0,prelabpro.com,True,0,0,1,False,190.180.145.59,
bearaby.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,32870,3438,1,False,23.227.38.65,
bearaby.eu,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,1714,451,2,False,23.227.38.65,
beautycrew.com.au,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,12699,4044,2,False,52.84.118.112,
beautysecrets.agency,False,True,NOT_AUDITED,0,0,,False,0,0,1,False,217.160.0.169,
bebrainfit.com,True,True,KEEP_AFFILIATE_RETAIN,98,85,,False,205,201,0,False,104.19.154.92,
befreed.ai,False,True,NOT_AUDITED,0,0,,False,3939,1127,2,False,216.150.1.65,
begindirectory.com,True,True,DISAVOW,2,0,,False,0,0,2,True,104.21.67.15,
bellevuereporter.com,True,True,KEEP_AFFILIATE_RETAIN,12,0,amoresplendidlife.com;braceypharmacy.com,False,705,139,0,False,192.0.66.43,
bench-press.net,True,True,KEEP_AFFILIATE_RETAIN,4,0,testolabpro.com,True,0,0,7,False,198.252.102.249,
benchchem.com,True,True,DISAVOW,98,0,,False,2369,1693,30,False,52.86.42.77,
benjaminkharrisk.pages.dev,True,False,DISAVOW,0,0,,False,,,0,False,,
bentdirectory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.64.58,
berley.co.uk,True,False,KEEP_AFFILIATE_RETAIN,1,1,,False,,,0,False,,
berlin-immobilien-verkaufen.de,True,True,REVIEW_MANUALLY,1,0,testolabpro.com,True,0,0,0,True,81.88.34.171,
besafe.in,True,True,REVIEW_MANUALLY,1,0,,False,0,0,0,True,184.168.114.122,
best-keyword-seoexpress-portal.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.51.101,
best-seoexpress-off-page-network.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,104.21.78.156,
best-value-seo-service.com,True,True,DISAVOW,0,0,,False,0,0,2,False,203.161.54.114,
best4you.info,True,False,REVIEW_MANUALLY,5,0,nutropic.com,False,,,0,False,,
best5supplements.com,False,True,NOT_AUDITED,0,0,,False,0,0,916,False,104.21.7.29,
bestadultdirectory.com,True,True,DISAVOW,1,0,,False,0,0,0,False,184.168.114.4,
bestaffiliateprograms.cc,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,76.76.21.21,
bestaifitnessapp.com,True,True,REVIEW_MANUALLY,1,0,,False,187,100,1,False,198.202.211.1,
bestarticleworld.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,2,True,104.21.55.170,
bestbusniessdirectory.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,167.86.101.193,
bestdarnvegan.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,20,4,1,False,23.227.38.65,
bestdirectorysite.com,True,True,DISAVOW,1,0,,False,0,0,2,True,104.21.56.143,
bestdiscountcodes.net,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,172.67.208.150,
bestfornutrition.com,True,True,KEEP_AFFILIATE_RETAIN,25,0,testolabpro.com,True,0,0,6,True,172.67.139.89,
bestmusclesupps.com,True,True,KEEP_AFFILIATE_RETAIN,51,0,,False,0,0,135,True,75.98.175.91,
bestnootropics.info,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,0,False,76.76.21.21,
bestnootropicsnow.com,True,True,KEEP_AFFILIATE_RETAIN,8,8,,False,0,0,3,False,194.164.64.227,
bestnz-poker-casinoslot.com,False,True,NOT_AUDITED,0,0,,False,0,0,3,True,172.67.189.170,
bestofhealthshow.com,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
bestrankbacklinks.com,True,True,DISAVOW,0,0,,False,0,0,0,True,203.161.54.114,
bestseobacklinkforsite.com,True,True,DISAVOW,0,0,,False,0,0,0,True,203.161.54.114,
bestsitesbacklinks.com,True,True,DISAVOW,0,0,,False,0,0,0,True,203.161.54.114,
bestsupplementsrated.com,True,True,KEEP_AFFILIATE_RETAIN,10,0,,False,0,0,5,False,172.67.140.230,
besttopdirectory.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,213.199.63.182,
bestwebstats.com,True,True,DISAVOW,7,0,dtcx.com;nutropic.com;testolabpro.com,True,0,0,1,True,184.168.115.60,
bestweddingdirectory.com,True,True,DISAVOW,2,0,,False,0,0,0,False,118.139.181.189,
bestweight-loss.com,True,True,KEEP_AFFILIATE_RETAIN,17,3,,False,0,0,4,True,194.164.64.177,
bethelean.kr,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
betterhackernews.com,False,True,NOT_AUDITED,0,0,,False,0,0,0,False,216.150.1.193,
betterhood.in,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,7937,1385,1,False,162.159.135.42,
betterlife.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,581,87,14,True,54.80.207.214,
betterme.world,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
betternutritionnews.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,0,False,140.82.12.69,
betulcrime.com,False,True,NOT_AUDITED,0,0,,False,0,0,6,True,172.67.192.162,
betwinnermirror.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
beyondfitnessclub.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,0,True,75.119.200.148,
bhs-links-bg.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,172.67.174.78,bhs-links sibling network
bhs-links-er.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,172.67.178.210,bhs-links sibling network
bhs-links-fr.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.70.133,bhs-links sibling network
bhs-links-gb.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,172.67.158.63,bhs-links sibling network
bhs-links-re.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.32.91,bhs-links sibling network
bhs-links-rf.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.3.173,bhs-links sibling network
bhs-links-rt.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.60.199,bhs-links sibling network
bhs-links-tr.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.72.80,bhs-links sibling network
bhs-links-ty.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,104.21.56.133,bhs-links sibling network
bhs-links-yt.xyz,True,True,DISAVOW,0,0,,False,0,0,0,True,172.67.215.144,bhs-links sibling network
bicyclenest.com,True,True,REVIEW_MANUALLY,0,0,,False,0,0,2,False,172.67.163.37,
bicyclingland.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,2,False,35.213.187.205,
bifsl2.info,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.166.187,
bigboxdirectory.com,True,True,DISAVOW,0,0,,False,0,0,4,True,104.21.32.198,
bilalarticles.com,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
bing.com,True,False,REVIEW_MANUALLY,15,0,,False,,,0,False,,
bioglobal.ro,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
biohackeralliance.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,425,34,3,False,216.198.79.1,
biohackers.world,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
biohacking.reviews,True,True,KEEP_AFFILIATE_RETAIN,5,0,nutropic.com,False,0,0,0,True,172.67.193.200,
biohackingbrittany.com,True,True,KEEP_AFFILIATE_RETAIN,32,0,,False,6,12,138,False,23.227.38.66,
biohackjournal.com,True,True,KEEP_AFFILIATE_RETAIN,1,1,,False,0,0,1,False,145.223.77.242,
biohackstars.com,True,True,KEEP_AFFILIATE_RETAIN,16,9,,False,0,0,11,False,88.223.84.234,
bioinformant.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,6575,1432,4,False,172.67.195.183,
biologydaily.com,True,False,KEEP_AFFILIATE_RETAIN,4,0,,False,,,0,False,,
biovanish.blogspot.com,True,False,DISAVOW,0,0,,False,,,0,False,,
bisprofit.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,1,True,104.21.80.31,
bisvalves.org,False,True,NOT_AUDITED,0,0,,False,0,0,328,False,35.215.150.103,
bitbuzz.org,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,0,True,184.168.108.151,
bittersweetblog.com,True,True,DISAVOW,21,1,,False,11396,2007,3,False,192.0.78.143,
bizdirectoryinfo.com,True,True,DISAVOW,1,0,,False,0,0,4,True,104.21.27.190,
bizlinkdirectory.com,True,True,DISAVOW,2,0,,False,0,0,4,True,104.21.43.118,
bizlistusa.com,False,True,NOT_AUDITED,0,0,,False,58,34,0,False,128.136.93.155,
bjjee.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,9060,3537,1,False,143.244.179.51,
blackbriarcomputing.com,False,True,NOT_AUDITED,0,0,,False,0,0,1,False,172.67.188.191,
blacksonwhites.com,True,False,DISAVOW,6,0,dtcx.com;testolabpro.com,True,,,0,False,,
blazingblog.com,True,True,REVIEW_MANUALLY,17,0,nutropic.com,False,0,0,2,True,172.67.176.217,
bligblogging.com,True,True,DISAVOW,0,0,,False,0,0,2,True,172.67.131.134,
blimpp.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,58,19,1,False,35.197.214.99,
blinks.monster,True,False,REVIEW_MANUALLY,2,0,dtcx.com;testolabpro.com,True,,,0,False,,
blinks.sbs,True,False,REVIEW_MANUALLY,2,0,dtcx.com,False,,,0,False,,
blkgrn.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,1588,380,1,False,23.227.38.65,
blkgrn.mom,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
bloatatt.blogspot.com,True,False,DISAVOW,0,0,,False,,,0,False,,
blog-a-story.com,False,True,NOT_AUDITED,0,0,,False,0,0,6,True,104.21.12.92,
blog-eye.com,True,False,REVIEW_MANUALLY,18,0,nutropic.com,False,,,0,False,,
blog-gold.com,True,True,DISAVOW,16,0,nutropic.com,False,0,0,2,True,172.67.183.158,
blog2freedom.com,False,True,NOT_AUDITED,0,0,,False,0,0,17,False,172.67.195.3,
blog2learn.com,False,True,NOT_AUDITED,0,0,,False,0,0,28,True,172.67.163.206,
blog2news.com,True,False,KEEP_AFFILIATE_RETAIN,9,0,nutropic.com,False,,,0,False,,
blog4youth.com,True,False,DISAVOW,5,0,nutropic.com,False,,,0,False,,
blog5.net,True,True,KEEP_AFFILIATE_RETAIN,4,0,nutropic.com,False,0,0,5,False,104.21.62.90,
blog5star.com,True,True,KEEP_AFFILIATE_RETAIN,4,0,nutropic.com,False,0,0,9,True,172.67.171.115,
blog99448.wordpress.com,True,False,REVIEW_MANUALLY,0,0,,False,,,0,False,,
blogacep.com,True,False,KEEP_AFFILIATE_RETAIN,3,0,,False,,,0,False,,
blogadvize.com,True,True,DISAVOW,4,0,nutropic.com,False,0,0,5,True,104.21.68.24,
blogaritma.com,False,True,NOT_AUDITED,0,0,,False,0,0,13,True,172.67.194.103,
blogars.com,True,True,REVIEW_MANUALLY,10,0,nutropic.com,False,0,0,9,True,172.67.159.251,
blogchaat.com,False,True,NOT_AUDITED,0,0,,False,0,0,12,False,172.67.160.142,
blogdanica.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,104.21.76.204,
blogdeazar.com,False,True,NOT_AUDITED,0,0,,False,0,0,15,False,172.67.178.179,
blogdemls.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,0,0,8,True,172.67.187.19,
blogdigy.com,True,True,DISAVOW,10,0,nutropic.com,False,0,1,15,True,104.21.4.97,
blogdir.net,True,False,REVIEW_MANUALLY,1,0,,False,,,0,False,,
blogdomago.com,True,False,REVIEW_MANUALLY,10,0,nutropic.com,False,,,0,False,,
blogdon.net,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,0,0,5,False,104.21.38.133,
blogdosaga.com,True,True,REVIEW_MANUALLY,34,0,nutropic.com,False,0,0,3,True,104.21.84.39,
blogdun.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.159.115,
blogerreviewers.com,False,True,NOT_AUDITED,0,0,,False,0,0,12,True,172.67.215.250,
bloggactivo.com,True,True,REVIEW_MANUALLY,17,0,nutropic.com,False,0,0,38,False,104.21.40.139,
bloggadores.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,0,1,9,True,104.21.5.118,
bloggazza.com,True,True,DISAVOW,18,0,nutropic.com,False,98,32,36,False,104.21.17.131,
bloggazzo.com,False,True,NOT_AUDITED,0,0,,False,0,0,12,True,104.21.69.217,
bloggerbags.com,True,False,DISAVOW,3,0,,False,,,0,False,,
bloggerswise.com,True,False,DISAVOW,16,0,nutropic.com,False,,,0,False,,
bloggin-ads.com,True,False,REVIEW_MANUALLY,18,0,nutropic.com,False,,,0,False,,
blogginaway.com,True,False,REVIEW_MANUALLY,15,0,nutropic.com,False,,,0,False,,
bloggosite.com,True,False,DISAVOW,2,0,,False,,,0,False,,
bloginwi.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,104.21.1.6,
blogitright.com,True,True,REVIEW_MANUALLY,17,0,nutropic.com,False,0,0,10,True,104.21.81.239,
blogkoo.com,True,True,DISAVOW,4,0,,False,0,1,9,False,172.67.154.75,
blogmazing.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.134.37,
blogminds.com,True,True,DISAVOW,5,0,nutropic.com,False,0,1,18,False,172.67.183.223,
blogocial.com,True,True,KEEP_AFFILIATE_RETAIN,18,0,nutropic.com,False,2,4,2,True,172.67.169.138,
blogofchange.com,True,True,KEEP_AFFILIATE_RETAIN,4,0,,False,0,0,12,True,104.21.24.158,
blogofoto.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.194.199,
blogolenta.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,0,0,2,True,104.21.57.205,
blogolize.com,True,True,DISAVOW,17,0,nutropic.com,False,1,3,38,False,104.21.54.203,
blogoscience.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,0,0,23,True,172.67.145.98,
blogpayz.com,True,True,DISAVOW,6,0,nutropic.com,False,0,0,23,True,172.67.212.31,
blogpixi.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
blogpostie.com,True,True,REVIEW_MANUALLY,16,0,nutropic.com,False,0,0,2,False,172.67.152.14,
blogprodesign.com,True,True,DISAVOW,16,0,nutropic.com,False,0,0,10,True,172.67.176.2,
blogproducer.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,0,0,5,True,104.21.14.237,
blogrelation.com,True,False,DISAVOW,16,0,nutropic.com,False,,,0,False,,
blogrenanda.com,True,True,DISAVOW,17,0,nutropic.com,False,0,0,19,True,104.21.4.192,
blogripley.com,False,True,NOT_AUDITED,0,0,,False,0,0,7,True,172.67.198.253,
blogscribble.com,False,True,NOT_AUDITED,0,0,,False,0,0,8,True,172.67.150.162,
blogsidea.com,True,True,DISAVOW,18,0,nutropic.com,False,0,0,10,True,172.67.188.40,
blogsmine.com,True,False,REVIEW_MANUALLY,17,0,nutropic.com,False,,,0,False,,
blogsphere.top,True,True,REVIEW_MANUALLY,2,0,testolabpro.com,True,0,0,0,True,195.20.19.178,
blogspothub.com,True,False,DISAVOW,1,0,,False,,,0,False,,
blogstival.com,False,True,NOT_AUDITED,0,0,,False,0,0,7,True,172.67.161.203,
blogsuperapp.com,True,False,REVIEW_MANUALLY,17,0,nutropic.com,False,,,0,False,,
blogsvila.com,False,True,NOT_AUDITED,0,0,,False,0,0,2,True,172.67.140.26,
blogsvirals.com,True,False,REVIEW_MANUALLY,29,0,nutropic.com,False,,,0,False,,
blogthisbiz.com,False,True,NOT_AUDITED,0,0,,False,0,0,11,True,104.21.18.63,
blogtov.com,False,True,NOT_AUDITED,0,0,,False,0,0,7,True,104.21.70.30,
bloguerosa.com,True,False,KEEP_AFFILIATE_RETAIN,9,0,nutropic.com,False,,,0,False,,
bloguetechno.com,True,True,REVIEW_MANUALLY,18,0,nutropic.com,False,2,3,16,True,104.21.23.177,
blogunok.com,True,True,REVIEW_MANUALLY,17,0,nutropic.com,False,0,0,6,True,172.67.214.220,
blogunteer.com,True,False,DISAVOW,1,0,,False,,,0,False,,
blogvivi.com,False,True,NOT_AUDITED,0,0,,False,0,0,6,True,172.67.187.178,
blogzag.com,False,True,NOT_AUDITED,0,0,,False,0,0,12,True,104.21.77.143,
blogzet.com,True,True,DISAVOW,7,0,nutropic.com,False,0,0,4,False,104.21.75.31,
bloomberry.com,True,False,KEEP_AFFILIATE_RETAIN,0,0,,False,,,0,False,,
blue-blogs.com,False,True,NOT_AUDITED,0,0,,False,0,0,6,True,172.67.201.33,
bluecantera.com,True,False,REVIEW_MANUALLY,25,0,testolabpro.com,True,,,0,False,,
bluechewreview.org,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
blueinblue.com,True,False,REVIEW_MANUALLY,1,0,nutropic.com,False,,,0,False,,
bluxeblog.com,True,False,REVIEW_MANUALLY,24,0,nutropic.com,False,,,0,False,,
bmcmedical.co.uk,False,True,NOT_AUDITED,0,0,,False,0,0,1,False,89.116.109.108,
bmmagazine.co.uk,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,4306,731,2,False,185.114.99.137,
bnksp.org,True,False,REVIEW_MANUALLY,3,0,,False,,,0,False,,
bnonews.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,6843,1537,1,False,104.21.47.23,
bodybalancequest.com,True,True,REVIEW_MANUALLY,3,2,,False,0,0,6,False,88.223.85.17,
bodylifemastery.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,192.250.232.89,
bodymusclematters.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,0,0,1,False,104.21.31.227,
bodynutrition.org,True,True,KEEP_AFFILIATE_RETAIN,43,0,,False,0,0,3,False,157.245.95.40,
bodytypen.de,True,False,KEEP_AFFILIATE_RETAIN,1,0,,False,,,0,False,,
bold-outrank-hq-serp-workshop.store,False,True,NOT_AUDITED,0,0,,False,0,0,0,True,172.67.212.29,
bomadirectory.com,True,True,DISAVOW,2,0,,False,0,0,2,True,104.21.57.214,
booastrankingwithbacklinks.com,True,True,DISAVOW,0,0,,False,0,0,0,True,203.161.54.114,
booksreadr.org,True,False,REVIEW_MANUALLY,17,0,dtcx.com;nutropic.com;testolabpro.com,True,,,0,False,,
boostmusclegrowth.com,True,False,KEEP_AFFILIATE_RETAIN,2,0,,False,,,0,False,,
boostpatches.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,18,1,1,False,23.227.38.65,
bostonsportsextra.com,True,True,KEEP_AFFILIATE_RETAIN,2,0,,False,0,0,1,False,104.236.69.169,
bothell-reporter.com,True,False,KEEP_AFFILIATE_RETAIN,4,0,scienceonestop.com,False,,,0,False,,
botrond.com,True,True,KEEP_AFFILIATE_RETAIN,7,0,,False,0,1,0,True,47.112.15.21,
bowlofgoodness.co.uk,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,90,19,2,False,5.181.161.82,
braceypharmacy.com,True,False,KEEP_AFFILIATE_RETAIN,5,0,,False,,,0,False,,
brainmadesimple.com,True,True,KEEP_AFFILIATE_RETAIN,142,0,,False,2,3,6,False,159.65.222.0,
brainsupplementsresearch.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,67.225.147.181,
braintrainchallenge.com,False,True,NOT_AUDITED,0,0,,False,0,0,423,False,108.160.144.190,
braintropic.com,True,True,REVIEW_MANUALLY,13,0,,False,13,15,16,False,194.1.147.85,
brainybay.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,0,0,1,False,104.18.21.204,
bramo.shop,False,True,NOT_AUDITED,0,0,,False,0,0,1,True,104.21.5.52,
brandfetch.com,True,True,KEEP_AFFILIATE_RETAIN,0,0,,False,1151848,98767,1,True,104.26.0.96,
brandinlabs.com,True,True,KEEP_AFFILIATE_RETAIN,1,0,,False,2259,376,0,False,104.21.47.213,
brandvm.com,True,True,REVIEW_MANUALLY,1,0,,False,2711,1072,1,False,198.202.211.1,
